date,country,incidence
2014-06-02,Slovenia,0.0
2014-06-02,Slovakia,0.0
2014-06-09,Belgium,0.0
2014-06-09,Bulgaria,0.0
2014-06-09,Germany,0.02322383257567515
2014-06-09,Denmark,0.0
2014-06-09,Estonia,0.0
2014-06-09,Greece,0.0
2014-06-09,Spain,0.0
2014-06-09,France,0.015315436734993935
2014-06-09,Ireland,0.0
2014-06-09,Lithuania,0.0
2014-06-09,Netherlands,0.057981995106180476
2014-06-09,Norway,0.0
2014-06-09,Poland,0.0
2014-06-09,Portugal,0.0
2014-06-09,Sweden,0.0
2014-06-09,Slovenia,0.0
2014-06-09,Slovakia,0.0
2014-06-16,Belgium,0.0
2014-06-16,Bulgaria,0.0
2014-06-16,Germany,0.0
2014-06-16,Denmark,0.0
2014-06-16,Estonia,0.0
2014-06-16,Greece,0.0
2014-06-16,Spain,0.0
2014-06-16,Finland,0.0
2014-06-16,France,0.0
2014-06-16,Ireland,0.0
2014-06-16,Lithuania,0.0
2014-06-16,Latvia,0.0
2014-06-16,Netherlands,0.0
2014-06-16,Norway,0.0
2014-06-16,Poland,0.0
2014-06-16,Portugal,0.0
2014-06-16,Sweden,0.0
2014-06-16,Slovenia,0.0
2014-06-16,Slovakia,0.0
2014-06-23,Belgium,0.0
2014-06-23,Bulgaria,0.0
2014-06-23,Germany,0.0
2014-06-23,Denmark,0.0
2014-06-23,Estonia,0.0
2014-06-23,Spain,0.0
2014-06-23,France,0.0
2014-06-23,Ireland,0.0
2014-06-23,Lithuania,0.0
2014-06-23,Netherlands,0.0
2014-06-23,Norway,0.0
2014-06-23,Poland,0.0
2014-06-23,Sweden,0.0
2014-06-23,Slovenia,0.0
2014-06-23,Slovakia,0.0
2014-06-30,Belgium,0.0
2014-06-30,Bulgaria,0.0
2014-06-30,Germany,0.0
2014-06-30,Denmark,0.0
2014-06-30,Estonia,0.0
2014-06-30,Greece,0.0
2014-06-30,Spain,0.0
2014-06-30,France,0.0
2014-06-30,Ireland,0.0
2014-06-30,Lithuania,0.0
2014-06-30,Latvia,0.0
2014-06-30,Netherlands,0.0
2014-06-30,Norway,0.0
2014-06-30,Poland,0.0
2014-06-30,Sweden,0.0
2014-06-30,Slovenia,0.49076315044030294
2014-06-30,Slovakia,0.0
2014-07-07,Belgium,0.0
2014-07-07,Bulgaria,0.0
2014-07-07,Germany,0.0
2014-07-07,Denmark,0.0
2014-07-07,Estonia,0.0
2014-07-07,Greece,0.0
2014-07-07,Spain,0.0
2014-07-07,France,0.0
2014-07-07,Ireland,0.0
2014-07-07,Lithuania,0.0
2014-07-07,Latvia,0.0
2014-07-07,Netherlands,0.0
2014-07-07,Norway,0.0
2014-07-07,Sweden,0.0
2014-07-07,Slovenia,0.0
2014-07-07,Slovakia,0.0
2014-07-14,Belgium,0.0
2014-07-14,Bulgaria,0.0
2014-07-14,Germany,0.0
2014-07-14,Denmark,0.0
2014-07-14,Estonia,0.0
2014-07-14,Spain,0.0
2014-07-14,Ireland,0.0
2014-07-14,Lithuania,0.0
2014-07-14,Netherlands,0.057981995106180476
2014-07-14,Norway,0.0
2014-07-14,Poland,0.0
2014-07-14,Sweden,0.0
2014-07-14,Slovenia,0.0
2014-07-14,Slovakia,0.0
2014-07-21,Belgium,0.0
2014-07-21,Bulgaria,0.0
2014-07-21,Germany,0.0
2014-07-21,Denmark,0.0
2014-07-21,Estonia,0.0
2014-07-21,Spain,0.0
2014-07-21,Ireland,0.0
2014-07-21,Lithuania,0.0
2014-07-21,Netherlands,0.0
2014-07-21,Norway,0.0
2014-07-21,Poland,0.0
2014-07-21,Sweden,0.0
2014-07-21,Slovenia,0.0
2014-07-21,Slovakia,0.0
2014-07-28,Belgium,0.0
2014-07-28,Bulgaria,0.0
2014-07-28,Germany,0.0
2014-07-28,Denmark,0.0
2014-07-28,Estonia,0.0
2014-07-28,Spain,0.0
2014-07-28,Ireland,0.0
2014-07-28,Lithuania,0.0
2014-07-28,Netherlands,0.0
2014-07-28,Norway,0.0
2014-07-28,Poland,0.0
2014-07-28,Sweden,0.0
2014-07-28,Slovenia,0.0
2014-07-28,Slovakia,0.0
2014-08-04,Belgium,0.0
2014-08-04,Bulgaria,0.0
2014-08-04,Germany,0.0
2014-08-04,Denmark,0.0
2014-08-04,Estonia,0.0
2014-08-04,Spain,0.0
2014-08-04,Ireland,0.0
2014-08-04,Lithuania,0.0
2014-08-04,Netherlands,0.0
2014-08-04,Norway,0.0
2014-08-04,Poland,0.0
2014-08-04,Sweden,0.0
2014-08-04,Slovenia,0.0
2014-08-04,Slovakia,0.0
2014-08-11,Belgium,0.0
2014-08-11,Bulgaria,0.0
2014-08-11,Germany,0.0
2014-08-11,Denmark,0.0
2014-08-11,Estonia,0.0
2014-08-11,Greece,0.0
2014-08-11,Spain,0.0
2014-08-11,Ireland,0.0
2014-08-11,Lithuania,0.0
2014-08-11,Netherlands,0.0
2014-08-11,Norway,0.0
2014-08-11,Poland,0.0
2014-08-11,Sweden,0.0
2014-08-11,Slovenia,0.0
2014-08-11,Slovakia,0.0
2014-08-18,Belgium,0.0
2014-08-18,Bulgaria,0.0
2014-08-18,Germany,0.0
2014-08-18,Denmark,0.0
2014-08-18,Estonia,0.0
2014-08-18,Greece,0.0
2014-08-18,Spain,0.0
2014-08-18,Finland,0.0
2014-08-18,Ireland,0.0
2014-08-18,Lithuania,0.0
2014-08-18,Netherlands,0.0
2014-08-18,Norway,0.0
2014-08-18,Poland,0.0
2014-08-18,Sweden,0.0
2014-08-18,Slovenia,0.0
2014-08-18,Slovakia,0.0
2014-08-25,Belgium,0.0
2014-08-25,Bulgaria,0.0
2014-08-25,Germany,0.011611916287837575
2014-08-25,Denmark,0.0
2014-08-25,Greece,0.0
2014-08-25,Spain,0.0
2014-08-25,Finland,0.0
2014-08-25,Ireland,0.0
2014-08-25,Lithuania,0.0
2014-08-25,Netherlands,0.0
2014-08-25,Norway,0.0
2014-08-25,Poland,0.0
2014-08-25,Sweden,0.0
2014-08-25,Slovenia,0.0
2014-08-25,Slovakia,0.0
2014-09-01,Belgium,0.0
2014-09-01,Bulgaria,0.0
2014-09-01,Germany,0.02322383257567515
2014-09-01,Denmark,0.0
2014-09-01,Greece,0.0
2014-09-01,Spain,0.0
2014-09-01,Finland,0.0
2014-09-01,Ireland,0.0
2014-09-01,Lithuania,0.0
2014-09-01,Netherlands,0.0
2014-09-01,Norway,0.0
2014-09-01,Poland,0.0
2014-09-01,Sweden,0.0
2014-09-01,Slovenia,0.0
2014-09-01,Slovakia,0.0
2014-09-08,Belgium,0.0
2014-09-08,Bulgaria,0.0
2014-09-08,Germany,0.011611916287837575
2014-09-08,Denmark,0.0
2014-09-08,Estonia,0.0
2014-09-08,Greece,0.0
2014-09-08,Spain,0.0
2014-09-08,Finland,0.0
2014-09-08,Ireland,0.0
2014-09-08,Lithuania,0.0
2014-09-08,Netherlands,0.0
2014-09-08,Norway,0.0
2014-09-08,Poland,0.0
2014-09-08,Sweden,0.0
2014-09-08,Slovenia,0.0
2014-09-08,Slovakia,0.0
2014-09-15,Belgium,0.0
2014-09-15,Bulgaria,0.0
2014-09-15,Germany,0.011611916287837575
2014-09-15,Denmark,0.0
2014-09-15,Estonia,0.0
2014-09-15,Greece,0.0
2014-09-15,Spain,0.0
2014-09-15,Finland,0.0
2014-09-15,Ireland,0.0
2014-09-15,Lithuania,0.0
2014-09-15,Netherlands,0.0
2014-09-15,Norway,0.0
2014-09-15,Poland,0.0
2014-09-15,Sweden,0.0
2014-09-15,Slovenia,0.0
2014-09-15,Slovakia,0.0
2014-09-22,Belgium,0.0
2014-09-22,Bulgaria,0.0
2014-09-22,Germany,0.0
2014-09-22,Denmark,0.0
2014-09-22,Estonia,0.0
2014-09-22,Greece,0.0
2014-09-22,Spain,0.0
2014-09-22,Finland,0.0
2014-09-22,Ireland,0.0
2014-09-22,Lithuania,0.0
2014-09-22,Netherlands,0.0
2014-09-22,Norway,0.0
2014-09-22,Poland,0.0
2014-09-22,Portugal,0.0
2014-09-22,Sweden,0.0
2014-09-22,Slovenia,0.0
2014-09-22,Slovakia,0.0
2014-09-29,Belgium,0.0
2014-09-29,Bulgaria,0.0
2014-09-29,Germany,0.011611916287837575
2014-09-29,Denmark,0.0
2014-09-29,Estonia,0.0
2014-09-29,Greece,0.0
2014-09-29,Spain,0.0
2014-09-29,Finland,0.0
2014-09-29,Ireland,0.0
2014-09-29,Lithuania,0.0
2014-09-29,Latvia,0.0
2014-09-29,Netherlands,0.0
2014-09-29,Norway,0.0
2014-09-29,Poland,0.0
2014-09-29,Portugal,0.0
2014-09-29,Sweden,0.0
2014-09-29,Slovenia,0.0
2014-09-29,Slovakia,0.0
2014-10-06,Austria,0.0
2014-10-06,Belgium,0.09367111838032295
2014-10-06,Bulgaria,0.0
2014-10-06,Germany,0.0
2014-10-06,Denmark,0.0
2014-10-06,Estonia,0.0
2014-10-06,Greece,0.0
2014-10-06,Spain,0.02442150473892706
2014-10-06,Finland,0.0
2014-10-06,France,0.07657718367496968
2014-10-06,Hungary,0.0
2014-10-06,Ireland,0.0
2014-10-06,Lithuania,0.0
2014-10-06,Latvia,0.0
2014-10-06,Netherlands,0.0
2014-10-06,Norway,0.0
2014-10-06,Poland,0.0
2014-10-06,Portugal,0.0
2014-10-06,Romania,0.0
2014-10-06,Sweden,0.0
2014-10-06,Slovenia,0.0
2014-10-06,Slovakia,0.0
2014-10-13,Austria,0.0
2014-10-13,Belgium,0.09367111838032295
2014-10-13,Bulgaria,0.0
2014-10-13,Germany,0.0464476651513503
2014-10-13,Denmark,0.0
2014-10-13,Estonia,0.0
2014-10-13,Greece,0.0
2014-10-13,Spain,0.04884300947785412
2014-10-13,Finland,0.0
2014-10-13,France,0.0
2014-10-13,Hungary,0.0
2014-10-13,Ireland,0.0
2014-10-13,Italy,0.0
2014-10-13,Lithuania,0.0
2014-10-13,Latvia,0.0
2014-10-13,Netherlands,0.0
2014-10-13,Norway,0.0
2014-10-13,Poland,0.0
2014-10-13,Portugal,0.0
2014-10-13,Romania,0.0
2014-10-13,Sweden,0.0
2014-10-13,Slovenia,0.0
2014-10-13,Slovakia,0.0
2014-10-20,Austria,0.0
2014-10-20,Belgium,0.0
2014-10-20,Bulgaria,0.0
2014-10-20,Czechia,0.0
2014-10-20,Germany,0.02322383257567515
2014-10-20,Denmark,0.0
2014-10-20,Estonia,0.0
2014-10-20,Greece,0.0
2014-10-20,Spain,0.02442150473892706
2014-10-20,Finland,0.0
2014-10-20,France,0.0
2014-10-20,Hungary,0.0
2014-10-20,Ireland,0.0
2014-10-20,Italy,0.0
2014-10-20,Lithuania,0.0
2014-10-20,Latvia,0.0
2014-10-20,Netherlands,0.0
2014-10-20,Norway,0.0
2014-10-20,Poland,0.0
2014-10-20,Portugal,0.0
2014-10-20,Romania,0.0
2014-10-20,Sweden,0.0
2014-10-20,Slovenia,0.49076315044030294
2014-10-20,Slovakia,0.0
2014-10-27,Austria,0.0
2014-10-27,Belgium,0.09367111838032295
2014-10-27,Bulgaria,0.0
2014-10-27,Czechia,0.0
2014-10-27,Germany,0.02322383257567515
2014-10-27,Denmark,0.0
2014-10-27,Estonia,0.0
2014-10-27,Greece,0.0
2014-10-27,Spain,0.09768601895570823
2014-10-27,Finland,0.0
2014-10-27,France,0.015315436734993935
2014-10-27,Hungary,0.0
2014-10-27,Ireland,0.0
2014-10-27,Italy,0.0
2014-10-27,Lithuania,0.0
2014-10-27,Latvia,0.0
2014-10-27,Netherlands,0.0
2014-10-27,Norway,0.0
2014-10-27,Poland,0.0
2014-10-27,Portugal,0.0
2014-10-27,Romania,0.0
2014-10-27,Sweden,0.0
2014-10-27,Slovenia,0.49076315044030294
2014-10-27,Slovakia,0.0
2014-11-03,Austria,0.0
2014-11-03,Belgium,0.09367111838032295
2014-11-03,Bulgaria,0.0
2014-11-03,Germany,0.0464476651513503
2014-11-03,Denmark,0.0
2014-11-03,Estonia,0.0
2014-11-03,Greece,0.0
2014-11-03,Spain,0.07326451421678118
2014-11-03,Finland,0.0
2014-11-03,France,0.0
2014-11-03,Hungary,0.0
2014-11-03,Ireland,0.0
2014-11-03,Lithuania,0.0
2014-11-03,Latvia,0.0
2014-11-03,Netherlands,0.057981995106180476
2014-11-03,Norway,0.0
2014-11-03,Poland,0.0
2014-11-03,Portugal,0.0
2014-11-03,Romania,0.0
2014-11-03,Sweden,0.10740907821529076
2014-11-03,Slovenia,0.49076315044030294
2014-11-03,Slovakia,0.0
2014-11-10,Austria,0.0
2014-11-10,Belgium,0.0
2014-11-10,Bulgaria,0.0
2014-11-10,Germany,0.02322383257567515
2014-11-10,Denmark,0.0
2014-11-10,Estonia,0.0
2014-11-10,Greece,0.0
2014-11-10,Spain,0.07326451421678118
2014-11-10,Finland,0.0
2014-11-10,France,0.0
2014-11-10,Hungary,0.0
2014-11-10,Ireland,0.47748924694215883
2014-11-10,Lithuania,0.0
2014-11-10,Latvia,0.0
2014-11-10,Netherlands,0.0
2014-11-10,Norway,0.0
2014-11-10,Poland,0.0
2014-11-10,Portugal,0.0
2014-11-10,Romania,0.0
2014-11-10,Sweden,0.0
2014-11-10,Slovenia,0.49076315044030294
2014-11-10,Slovakia,0.0
2014-11-17,Austria,0.0
2014-11-17,Belgium,0.1873422367606459
2014-11-17,Bulgaria,0.0
2014-11-17,Czechia,0.0
2014-11-17,Germany,0.011611916287837575
2014-11-17,Denmark,0.0
2014-11-17,Estonia,0.0
2014-11-17,Greece,0.0
2014-11-17,Spain,0.07326451421678118
2014-11-17,Finland,0.0
2014-11-17,France,0.0
2014-11-17,Hungary,0.0
2014-11-17,Ireland,0.0
2014-11-17,Italy,0.0
2014-11-17,Lithuania,0.0
2014-11-17,Latvia,0.0
2014-11-17,Netherlands,0.057981995106180476
2014-11-17,Norway,0.41297129626486456
2014-11-17,Poland,0.0
2014-11-17,Portugal,0.18325644167925134
2014-11-17,Romania,0.0
2014-11-17,Sweden,0.0
2014-11-17,Slovenia,0.9815263008806059
2014-11-17,Slovakia,0.0
2014-11-24,Austria,0.0
2014-11-24,Belgium,0.28101335514096887
2014-11-24,Bulgaria,0.0
2014-11-24,Czechia,0.0
2014-11-24,Germany,0.06967149772702544
2014-11-24,Denmark,0.0
2014-11-24,Estonia,0.0
2014-11-24,Greece,0.0
2014-11-24,Spain,0.04884300947785412
2014-11-24,Finland,0.0
2014-11-24,France,0.06126174693997574
2014-11-24,Hungary,0.0
2014-11-24,Ireland,0.23874462347107941
2014-11-24,Italy,0.016924377433898952
2014-11-24,Lithuania,0.0
2014-11-24,Latvia,0.0
2014-11-24,Netherlands,0.0
2014-11-24,Norway,0.0
2014-11-24,Poland,0.0
2014-11-24,Portugal,0.0
2014-11-24,Romania,0.0
2014-11-24,Sweden,0.0
2014-11-24,Slovenia,1.4722894513209088
2014-11-24,Slovakia,0.0
2014-12-01,Austria,0.0
2014-12-01,Belgium,0.4683555919016148
2014-12-01,Bulgaria,0.0
2014-12-01,Czechia,0.5873722254934505
2014-12-01,Germany,0.15095491174188846
2014-12-01,Denmark,0.0
2014-12-01,Estonia,0.0
2014-12-01,Greece,0.0
2014-12-01,Spain,0.39074407582283294
2014-12-01,Finland,0.0
2014-12-01,France,0.03063087346998787
2014-12-01,Hungary,0.0
2014-12-01,Ireland,0.47748924694215883
2014-12-01,Italy,0.0
2014-12-01,Lithuania,0.0
2014-12-01,Latvia,0.0
2014-12-01,Netherlands,0.0
2014-12-01,Norway,0.0
2014-12-01,Poland,0.0
2014-12-01,Portugal,0.3665128833585027
2014-12-01,Romania,0.0
2014-12-01,Sweden,0.0
2014-12-01,Slovenia,0.9815263008806059
2014-12-01,Slovakia,0.0
2014-12-08,Austria,0.0
2014-12-08,Belgium,0.0
2014-12-08,Bulgaria,0.0
2014-12-08,Czechia,0.0
2014-12-08,Germany,0.15095491174188846
2014-12-08,Denmark,0.0
2014-12-08,Estonia,0.0
2014-12-08,Greece,0.0
2014-12-08,Spain,0.5372731042563953
2014-12-08,Finland,0.3687570854369235
2014-12-08,France,0.09189262040996361
2014-12-08,Hungary,0.0
2014-12-08,Ireland,0.7162338704132383
2014-12-08,Italy,0.08462188716949476
2014-12-08,Lithuania,0.0
2014-12-08,Latvia,0.0
2014-12-08,Netherlands,0.1739459853185414
2014-12-08,Norway,0.0
2014-12-08,Poland,0.0
2014-12-08,Portugal,0.09162822083962567
2014-12-08,Romania,0.0
2014-12-08,Sweden,0.42963631286116305
2014-12-08,Slovenia,2.453815752201515
2014-12-08,Slovakia,0.0
2014-12-15,Austria,0.23094536213791667
2014-12-15,Belgium,0.5620267102819377
2014-12-15,Bulgaria,0.0
2014-12-15,Czechia,0.4894768545778753
2014-12-15,Germany,0.25546215833242664
2014-12-15,Denmark,0.0
2014-12-15,Estonia,0.0
2014-12-15,Greece,0.0
2014-12-15,Spain,0.41516558056175995
2014-12-15,Finland,0.737514170873847
2014-12-15,France,0.22973155102490903
2014-12-15,Hungary,0.20388921948393113
2014-12-15,Ireland,1.9099569877686353
2014-12-15,Italy,0.18616815177288848
2014-12-15,Lithuania,0.0
2014-12-15,Latvia,0.0
2014-12-15,Netherlands,0.40587396574326334
2014-12-15,Norway,0.0
2014-12-15,Poland,0.02537889265516168
2014-12-15,Portugal,0.549769325037754
2014-12-15,Romania,0.0
2014-12-15,Sweden,0.21481815643058152
2014-12-15,Slovenia,0.49076315044030294
2014-12-15,Slovakia,0.0
2014-12-22,Austria,0.0
2014-12-22,Belgium,1.2177245389441984
2014-12-22,Bulgaria,0.0
2014-12-22,Germany,0.3715813212108024
2014-12-22,Denmark,0.0
2014-12-22,Estonia,0.0
2014-12-22,Greece,0.0
2014-12-22,Spain,1.294339751163134
2014-12-22,Finland,1.1062712563107702
2014-12-22,France,0.39820135510984234
2014-12-22,Hungary,0.40777843896786226
2014-12-22,Ireland,0.47748924694215883
2014-12-22,Italy,0.5246557004508675
2014-12-22,Lithuania,0.0
2014-12-22,Latvia,0.0
2014-12-22,Netherlands,0.6957839412741657
2014-12-22,Norway,0.20648564813243228
2014-12-22,Poland,0.0
2014-12-22,Portugal,1.649307975113262
2014-12-22,Romania,0.04571995519773574
2014-12-22,Sweden,0.6444544692917445
2014-12-22,Slovenia,5.398394654843332
2014-12-22,Slovakia,0.0
2014-12-29,Austria,0.11547268106895833
2014-12-29,Belgium,0.3746844735212918
2014-12-29,Bulgaria,0.0
2014-12-29,Germany,0.27868599090810176
2014-12-29,Denmark,0.0
2014-12-29,Estonia,0.0
2014-12-29,Greece,0.0
2014-12-29,Spain,0.854752665862447
2014-12-29,Finland,0.18437854271846174
2014-12-29,France,0.2144161142899151
2014-12-29,Hungary,0.0
2014-12-29,Ireland,1.1937231173553973
2014-12-29,Italy,0.18616815177288848
2014-12-29,Lithuania,0.0
2014-12-29,Latvia,0.5066366359489495
2014-12-29,Netherlands,0.8697299265927071
2014-12-29,Norway,0.0
2014-12-29,Poland,0.0
2014-12-29,Portugal,0.6413975458773796
2014-12-29,Romania,0.0
2014-12-29,Sweden,0.0
2014-12-29,Slovenia,3.9261052035224235
2014-12-29,Slovakia,0.35758309301365593
2015-01-05,Austria,0.11495438092870035
2015-01-05,Belgium,0.7473087543484028
2015-01-05,Bulgaria,0.0
2015-01-05,Czechia,0.48966565531122225
2015-01-05,Germany,0.13889020464852436
2015-01-05,Denmark,0.0
2015-01-05,Estonia,0.0
2015-01-05,Greece,0.1785177058993095
2015-01-05,Spain,0.7070747879586333
2015-01-05,Finland,0.3675226821217305
2015-01-05,France,0.27442998604980906
2015-01-05,Hungary,0.0
2015-01-05,Ireland,1.4228377312852374
2015-01-05,Italy,0.4899971847972088
2015-01-05,Lithuania,0.27826369575649257
2015-01-05,Latvia,0.0
2015-01-05,Netherlands,0.7496093021901421
2015-01-05,Norway,1.8488119637033018
2015-01-05,Poland,0.0
2015-01-05,Portugal,3.1036172750623714
2015-01-05,Romania,0.04580666335789868
2015-01-05,Sweden,0.5352459455119628
2015-01-05,Slovenia,4.412678606230948
2015-01-05,Slovakia,0.0
2015-01-12,Austria,0.6897262855722021
2015-01-12,Belgium,2.335339857338759
2015-01-12,Bulgaria,0.0
2015-01-12,Czechia,1.0772644416846888
2015-01-12,Germany,0.6250059209183596
2015-01-12,Denmark,0.0
2015-01-12,Estonia,0.9127381276728965
2015-01-12,Greece,0.5355531176979285
2015-01-12,Spain,2.6576259271548635
2015-01-12,Finland,0.9188067053043262
2015-01-12,France,0.8385360684855276
2015-01-12,Hungary,0.6131329710160294
2015-01-12,Ireland,6.877049034545314
2015-01-12,Italy,1.2334411893171118
2015-01-12,Lithuania,0.8347910872694777
2015-01-12,Latvia,0.0
2015-01-12,Netherlands,1.5568808583949105
2015-01-12,Norway,2.6705061697936583
2015-01-12,Poland,0.0
2015-01-12,Portugal,4.5641430515623105
2015-01-12,Romania,0.18322665343159472
2015-01-12,Sweden,0.963442701921533
2015-01-12,Slovenia,12.257440572863743
2015-01-12,Slovakia,0.17835243725739608
2015-01-19,Austria,1.8392700948592056
2015-01-19,Belgium,5.137747686145269
2015-01-19,Bulgaria,0.48346583117324826
2015-01-19,Czechia,1.7627963591204
2015-01-19,Germany,0.9143605139361187
2015-01-19,Denmark,0.1775533818681421
2015-01-19,Estonia,6.389166893710276
2015-01-19,Greece,0.8033296765468927
2015-01-19,Spain,8.094787227664355
2015-01-19,Finland,1.6538520695477872
2015-01-19,France,1.661826026634955
2015-01-19,Hungary,2.1459653985561022
2015-01-19,Ireland,4.979932059498331
2015-01-19,Italy,3.024465382024151
2015-01-19,Lithuania,0.5565273915129851
2015-01-19,Latvia,3.598860703525855
2015-01-19,Netherlands,1.268569588321779
2015-01-19,Norway,2.6705061697936583
2015-01-19,Poland,0.050688992667279636
2015-01-19,Portugal,5.4769716618747735
2015-01-19,Romania,0.7329066137263789
2015-01-19,Sweden,1.8198362147406733
2015-01-19,Slovenia,24.514881145727486
2015-01-19,Slovakia,0.0
2015-01-26,Austria,3.678540189718411
2015-01-26,Belgium,5.137747686145269
2015-01-26,Bulgaria,2.7396397099817404
2015-01-26,Czechia,2.7421276697428443
2015-01-26,Germany,1.3194569441609816
2015-01-26,Denmark,0.3551067637362842
2015-01-26,Estonia,20.99297693647662
2015-01-26,Greece,1.428141647194476
2015-01-26,Spain,8.65557068018327
2015-01-26,Finland,1.8376134106086524
2015-01-26,France,1.9057637920125627
2015-01-26,Hungary,2.759098369572132
2015-01-26,Ireland,8.062747143949679
2015-01-26,Italy,3.5144625668213596
2015-01-26,Lithuania,21.982831964762912
2015-01-26,Latvia,9.768336195284464
2015-01-26,Netherlands,0.9225960642340211
2015-01-26,Norway,1.6433884121807127
2015-01-26,Poland,0.0
2015-01-26,Portugal,5.020557356718542
2015-01-26,Romania,1.0993599205895686
2015-01-26,Sweden,1.2845902692287106
2015-01-26,Slovenia,26.966369260300233
2015-01-26,Slovakia,0.8917621862869806
2015-02-02,Austria,6.782308474793321
2015-02-02,Belgium,7.192846760603377
2015-02-02,Bulgaria,4.190037203501485
2015-02-02,Czechia,2.6441945386806
2015-02-02,Germany,1.9097403139172098
2015-02-02,Denmark,1.0653202912088526
2015-02-02,Estonia,30.120358213205588
2015-02-02,Greece,1.3388827942448212
2015-02-02,Spain,10.045338366860586
2015-02-02,Finland,1.8376134106086524
2015-02-02,France,2.3783932124316784
2015-02-02,Hungary,5.416007910641592
2015-02-02,Ireland,8.537026387711425
2015-02-02,Italy,3.396187384284102
2015-02-02,Lithuania,1.6695821745389554
2015-02-02,Latvia,4.112983661172406
2015-02-02,Netherlands,1.6145431124095369
2015-02-02,Norway,2.8759297213162474
2015-02-02,Poland,0.20275597066911855
2015-02-02,Portugal,2.921051552999879
2015-02-02,Romania,0.6870999503684803
2015-02-02,Sweden,1.926885403843066
2015-02-02,Slovenia,26.966369260300233
2015-02-02,Slovakia,1.7835243725739611
2015-02-09,Austria,5.862673427363718
2015-02-09,Belgium,6.632365194842075
2015-02-09,Bulgaria,1.128086939404246
2015-02-09,Czechia,4.798723422049977
2015-02-09,Germany,1.9560370488000516
2015-02-09,Denmark,2.3081939642858473
2015-02-09,Estonia,46.54964451131772
2015-02-09,Greece,2.2314713237413684
2015-02-09,Spain,8.14355100614426
2015-02-09,Finland,1.6538520695477872
2015-02-09,France,3.064468177556201
2015-02-09,Hungary,6.233518538662964
2015-02-09,Ireland,7.588467900187934
2015-02-09,Italy,2.703432743708738
2015-02-09,Lithuania,6.121801306642836
2015-02-09,Latvia,1.542368872939652
2015-02-09,Netherlands,1.2109073343071526
2015-02-09,Norway,1.6433884121807127
2015-02-09,Poland,0.10137798533455927
2015-02-09,Portugal,2.190788664749909
2015-02-09,Romania,1.5116198908106564
2015-02-09,Sweden,2.6762297275598135
2015-02-09,Slovenia,15.19922631035104
2015-02-09,Slovakia,0.8917621862869806
2015-02-16,Austria,5.172947141791516
2015-02-16,Belgium,5.137747686145269
2015-02-16,Bulgaria,0.6446211082309977
2015-02-16,Czechia,2.8400608008050887
2015-02-16,Germany,2.3958560301870455
2015-02-16,Denmark,2.8408541098902735
2015-02-16,Estonia,41.07321574528034
2015-02-16,Greece,1.2496239412951664
2015-02-16,Spain,7.7534407783050145
2015-02-16,Finland,1.1025680463651915
2015-02-16,France,3.5066053773031154
2015-02-16,Hungary,7.868539794705709
2015-02-16,Ireland,11.145562228401026
2015-02-16,Italy,2.027574557781554
2015-02-16,Lithuania,9.460965655720747
2015-02-16,Latvia,2.570614788232754
2015-02-16,Netherlands,1.9028543824826685
2015-02-16,Norway,4.108471030451782
2015-02-16,Poland,0.4815454303391565
2015-02-16,Portugal,1.0953943323749544
2015-02-16,Romania,1.74065320760015
2015-02-16,Sweden,3.318524862174169
2015-02-16,Slovenia,13.728333441607392
2015-02-16,Slovakia,4.1021060569201095
2015-02-23,Austria,4.943038379934115
2015-02-23,Belgium,2.2419262630452086
2015-02-23,Bulgaria,0.32231055411549886
2015-02-23,Czechia,2.6441945386806
2015-02-23,Germany,2.3032625604213623
2015-02-23,Denmark,1.9530872005495632
2015-02-23,Estonia,32.85857259622428
2015-02-23,Greece,4.730719206331702
2015-02-23,Spain,6.144236088468125
2015-02-23,Finland,0.735045364243461
2015-02-23,France,2.7442998604980904
2015-02-23,Hungary,5.824763224652278
2015-02-23,Ireland,10.434143362758409
2015-02-23,Italy,1.4530950997434469
2015-02-23,Lithuania,5.008746523616866
2015-02-23,Latvia,1.0282459152931016
2015-02-23,Netherlands,1.3838940963510316
2015-02-23,Norway,2.8759297213162474
2015-02-23,Poland,0.7856793863428343
2015-02-23,Portugal,1.0953943323749544
2015-02-23,Romania,1.6490398808843527
2015-02-23,Sweden,4.496065942300487
2015-02-23,Slovenia,11.276845327034644
2015-02-23,Slovakia,5.172220680464487
2015-03-02,Austria,3.33367704693231
2015-03-02,Belgium,1.4946175086968057
2015-03-02,Bulgaria,1.450397493519745
2015-03-02,Czechia,1.2731307038091777
2015-03-02,Germany,2.1180756208899965
2015-03-02,Denmark,2.4857473461539894
2015-03-02,Estonia,18.25476255345793
2015-03-02,Greece,6.7836728241737605
2015-03-02,Spain,4.803232180270716
2015-03-02,Finland,2.205136092730383
2015-03-02,France,1.9362560126847639
2015-03-02,Hungary,5.109441425133578
2015-03-02,Ireland,6.1656301689026956
2015-03-02,Italy,1.0813730974834954
2015-03-02,Lithuania,7.513119785425299
2015-03-02,Latvia,0.0
2015-03-02,Netherlands,1.6722053664241632
2015-03-02,Norway,2.054235515225891
2015-03-02,Poland,0.6843014010082751
2015-03-02,Portugal,0.4564143051562311
2015-03-02,Romania,1.9696865243896433
2015-03-02,Sweden,4.067869185890917
2015-03-02,Slovenia,8.825357212461896
2015-03-02,Slovakia,3.0319914333757336
2015-03-09,Austria,2.5289963804314075
